State,County,Higher Education,HPI,Income,Unemployment,Poor physical health days,Poor mental health days,Violent crime,Severe housing problems,Income inequality,Access to exercise opportunities
KY,Perry,45.2065865238913,1.04,29093,10.7,5.6,4.7,109.89519469,0.1373526745,5.7662434037,0.5872805795
KY,Pike,39.43174769788635,-5.61,61357,10.7,5.5,4.7,39.457562353,0.1321774795,5.419055522,0.5965028297
KY,Powell,38.66321593338585,-1.87,12782,7.1,5.5,4.6,63.164543636,0.1976495726,6.4092992171,0.8171727583
KY,Pulaski,49.11050027487631,0.41,63767,5.4,5.1,4.5,103.94352226,0.176492891,5.8154538021,0.555095698
KY,Rockcastle,36.90434782608696,0.15,16450,6.0,5.3,4.4,64.993605468,0.1493456505,5.5447324415,0.5706496248
KY,Rowan,52.40451630889323,3.43,24471,5.9,5.1,4.3,79.467567299,0.1474201474,5.5583082005,0.9405134359
KY,Russell,44.36071949440934,1.06,17759,8.3,5.4,4.5,69.935357048,0.1649694501,5.3108664518,0.6365499573
KY,Scott,63.342004010188035,5.1,52910,3.7,4.0,3.7,334.52824475,0.1349363508,3.847109361,0.6329468128
KY,Shelby,58.322903629536924,4.33,45763,3.5,4.3,3.8,139.72619945,0.1295506724,4.2468481998,0.7445928602
KY,Simpson,44.94330016199954,1.01,18573,4.4,4.7,4.1,203.08069584,0.1580524345,4.251528967,0.7569111791
KY,Spencer,53.81804623415362,2.9,18290,3.7,3.9,3.6,40.648832798,0.0834001604,3.3297315706,0.4911200985
KY,Taylor,50.506299305310264,5.52,25613,4.9,5.0,4.3,177.05813183,0.1548998946,4.6885387009,0.6894174282
KY,Todd,39.45518453427065,19.06,12265,4.4,5.0,4.3,78.131314492,0.1375266525,4.4318493578,0.3756019262
KY,Trigg,56.33590849804354,4.6,13890,5.5,4.6,4.0,102.04554942,0.1275890638,4.2046786606,0.6066671316
KY,Trimble,38.20168902136115,-2.3,8583,5.3,4.4,3.9,30.273215772,0.0952380952,4.093207688,0.5412646157
KY,Union,44.87207522414171,7.57,14295,6.7,5.2,4.5,88.450567189,0.1423290203,5.08775,0.5322849337
KY,Warren,60.78001968503937,3.79,127021,3.9,4.4,4.0,194.95669405,0.1707762557,4.8668762535,0.6028894826
KY,Washington,45.21160822249093,3.37,12022,4.2,4.7,4.1,33.90692549,0.0825991189,4.4534674185,0.2089271998
KY,Wayne,38.2759111617312,7.71,20301,7.6,5.4,4.6,90.775895018,0.1452682339,4.7874604077,0.2823715947
KY,Webster,37.82898452501976,1.44,13224,5.9,4.6,4.1,38.422888219,0.1251251251,4.8411149006,0.0088099258
KY,Whitley,43.31677823364284,-0.98,36265,6.5,5.6,4.6,107.2468209,0.1500375094,4.5591809678,0.8067457979
KY,Woodford,65.18131364836468,3.58,26228,3.2,4.1,3.8,123.90418077,0.1086846115,4.2535506587,0.6628172741
LA,Acadia,37.35971185467453,1.95,60039,7.4,4.4,4.2,433.00540391,0.1357384442,5.4154212832,0.4110533728
LA,Allen,36.45429362880887,1.23,23974,6.4,4.1,3.9,167.84403416,0.0854906683,4.8780766685,0.2539590126
LA,Ascension,59.57251347378736,2.97,120697,4.9,3.7,3.6,269.52517365,0.1335387088,4.4325112026,0.8508790748
LA,Assumption,33.46725592607473,-2.65,22355,8.4,4.1,4.0,402.29721662,0.127671866,5.254466826,0.5764911831
LA,Avoyelles,40.850270507384124,3.72,40759,7.1,4.6,4.5,573.41706475,0.1472569779,5.120054757,0.1961352887
LA,Beauregard,48.498171508402834,4.87,36250,6.1,4.2,4.1,260.84029842,0.1037808642,5.1261079993,0.2804734392
LA,Bienville,38.56152512998267,-4.7,13745,7.6,4.8,4.4,268.16469011,0.1428571429,6.1419344289,0.1711837247
LA,Bossier,60.913663918952196,1.19,126777,5.3,4.1,3.8,360.94660974,0.1363889818,4.5612729718,0.8172065072
LA,Caddo,54.46726422686809,2.18,248800,6.6,4.4,3.9,637.97973523,0.1690491937,5.5196543751,0.8187818911
LA,Calcasieu,53.80972329714493,5.18,208616,4.8,4.1,4.1,586.91636927,0.1353894766,5.2166303162,0.7370569804
LA,Caldwell,29.47384066587396,5.12,9932,7.6,4.5,4.1,236.27473501,0.1426767677,6.1726713533,0.3158310304
LA,Cameron,49.27756653992395,13.85,6024,4.4,3.6,3.7,141.38754814,0.0786290323,4.0900482945,0.6654481649
LA,Catahoula,34.942918852206105,3.06,9624,9.3,4.4,4.1,1167.838993,0.0825565912,5.6860542953,0.3060440088
LA,Claiborne,31.92282598564638,-8.19,15265,6.7,4.7,4.2,555.16301605,0.1481810115,5.3948913682,0.4332654842
LA,Concordia,38.01372564486866,5.92,19765,8.3,5.1,4.5,596.82014228,0.1242755956,5.4396245561,0.2500240131
LA,De Soto,40.7882526338774,2.14,26719,7.4,4.6,4.3,1332.9775338,0.1341164953,6.1913726035,0.5593487395
LA,East Baton Rouge,64.6626050957395,3.53,457051,5.2,3.7,3.7,700.6846505,0.1849671249,5.5301185517,0.9476089974
LA,East Feliciana,40.8922188616992,-1.34,19860,5.8,4.2,4.0,60.747190442,0.1203501094,5.1803306727,0.2791236986
LA,Evangeline,35.45136459062281,-1.85,33076,7.4,4.8,4.4,263.37691343,0.1508495649,6.2598920139,0.545815678
LA,Franklin,35.93341792938717,3.76,20396,9.1,4.8,4.3,153.49387283,0.1320025757,6.2825862753,0.2724514855
LA,Grant,39.48260705764159,1.12,22251,7.0,4.0,3.9,70.829000708,0.0989830508,5.0500313873,0.8094491013
LA,Iberia,39.97058123688594,-0.2,73238,9.4,4.2,4.1,433.51554864,0.1438291438,5.332215528,0.7367012561
LA,Iberville,40.10301692420898,1.64,31622,6.9,4.2,4.1,1161.9569802,0.1306921676,5.9165741889,0.4554766825
LA,Jackson,39.0072235599185,1.75,15539,5.6,4.4,4.3,34.572169404,0.0880658436,5.7225092788,0.4325304166
LA,Jefferson,57.56826551547826,5.43,441554,5.3,3.9,3.7,478.04922182,0.1831150889,4.9882210202,0.9693401025
LA,Jefferson Davis,39.74109131403118,4.24,31989,6.0,4.3,4.1,288.71103315,0.1258947368,6.2460782976,0.3596252453
LA,Lafayette,59.5535532697724,0.64,238949,6.1,3.9,3.8,620.08979544,0.1513788268,5.4911995942,0.8848802679
LA,Lafourche,39.48419525184376,0.19,98450,6.3,4.0,3.9,171.27822393,0.1355907987,5.0055502296,0.7597333832
LA,La Salle,41.53038562487381,0.08,14903,6.6,4.2,4.0,293.39853301,0.0804195804,5.6272282313,0.1679650772
LA,Lincoln,61.63137432529348,4.27,48584,6.2,4.7,4.3,393.53329079,0.2002408913,7.3164523975,0.6101422916
LA,Livingston,50.28146404109589,3.37,139247,5.1,3.9,3.9,317.8413575,0.1309314587,4.4902455432,0.7129801759
LA,Madison,42.79392240743472,5.49,11026,9.0,5.7,5.0,802.5682183,0.1530864198,5.6643297016,0.6903994046
LA,Morehouse,38.9573188198224,1.9,26693,9.7,5.0,4.6,571.53063047,0.1474142098,5.2379778052,0.768040316
LA,Natchitoches,48.97725773105178,2.38,38829,6.7,4.7,4.4,616.77114015,0.2140258022,6.8276185602,0.5747611586
LA,Orleans,65.7298280724097,5.47,388523,5.9,4.5,4.2,789.04635861,0.2862356621,7.2676351897,0.9513275495
LA,Ouachita,54.85697372441186,2.19,161683,6.1,4.3,4.2,533.9787601,0.161163522,6.149940886,0.719028103
LA,Plaquemines,49.463135289906944,3.34,23582,5.4,3.8,3.8,168.41985071,0.1501182033,5.1530302322,0.6522003298
LA,Pointe Coupee,44.03857993022778,0.44,21600,6.5,4.1,4.0,636.51962141,0.1157718121,5.1884245128,0.1832733971
LA,Rapides,49.42738187228251,1.2,132512,6.2,4.7,4.3,785.32857441,0.1506112985,5.2156520693,0.7344791168
LA,Richland,38.94622093023256,5.51,20451,7.4,4.5,4.3,285.87870575,0.113436867,4.7009024495,0.203522316
LA,Sabine,38.58113404755683,6.67,23005,6.9,4.5,4.2,288.54700855,0.1376693767,5.5972185076,0.1632897289
LA,St. Bernard,50.68607068607068,7.09,43529,6.1,4.3,3.9,241.25667924,0.1746941896,4.4055236255,0.7899267348
LA,St. Charles,58.52296879870774,4.02,52511,5.3,3.8,3.7,364.44662651,0.1404509644,4.6182273081,0.7636604775
LA,St. Helena,34.02897780140901,21.85,10905,7.7,4.9,4.4,596.62311318,0.1666666667,5.4342553191,0.0
LA,St. James,46.85443351496709,-0.1,21052,7.5,4.1,3.9,657.42848957,0.1402597403,5.0316906527,0.3776581305
LA,St. John the Baptist,47.42992303890419,4.43,43373,6.8,4.1,3.9,189.46543163,0.1817313813,4.5090578018,0.64796185
LA,St. Landry,39.37152391546163,0.73,84423,8.1,4.9,4.4,669.1311263,0.148738812,6.3249679282,0.5013072052
LA,St. Martin,37.28616744080662,1.83,52998,7.8,4.1,4.0,342.97936429,0.1239339019,5.1880229977,0.5420628834
LA,St. Mary,34.53743721527859,-0.31,52604,9.4,4.4,4.2,617.2143809,0.1450533102,5.1501426976,0.6178591034
LA,St. Tammany,66.73512547389221,2.96,253593,5.0,3.4,3.6,196.80617347,0.1462540531,4.5494123427,0.8155044066
LA,Tangipahoa,46.41600830401937,3.07,128900,6.8,4.7,4.3,1065.4722612,0.1809867901,5.3509594883,0.6172985293
LA,Terrebonne,43.05021411232032,2.25,112753,7.0,4.2,4.1,462.76258293,0.1464627151,4.8200009597,0.8394689791
LA,Union,40.18540910923015,0.9,21864,6.6,4.6,4.2,284.26484737,0.1154997008,5.6946812524,0.3210246028
LA,Vermilion,42.0287589871835,1.54,58832,7.6,3.9,3.9,568.65868489,0.1257403189,5.7153662895,0.6306832876
LA,Vernon,48.41534056861309,4.43,52127,7.3,3.9,3.8,324.95331324,0.091160221,3.8570134517,0.7038827531
LA,Washington,36.837721827151,-1.28,46173,7.0,4.7,4.4,584.44983648,0.1567164179,6.0826590098,0.4568139417
LA,Webster,42.51721736438907,-3.85,39064,8.5,4.6,4.3,271.25725714,0.1414604339,5.5884764782,0.4955468731
LA,West Baton Rouge,50.12032729022942,1.6,26208,5.3,4.0,3.9,363.65655276,0.1304597701,5.3568264397,0.9452244829
LA,West Carroll,32.80775350788369,-3.35,10527,12.0,4.5,4.2,946.75308171,0.0909090909,4.9760265238,0.2690451568
LA,West Feliciana,47.44303797468354,5.19,15198,5.2,4.2,3.9,234.62228026,0.1516290727,5.8396725567,0.36544
LA,Winn,35.28761061946903,12.42,14466,7.8,4.6,4.3,567.5866605,0.1234003656,6.0410205485,0.8001697904
ME,Androscoggin,56.22005832118309,4.25,108936,3.6,3.6,3.9,152.074061,0.1563809308,4.5689036615,0.8371617983
ME,Aroostook,52.3429670902313,1.76,68469,5.4,4.0,4.2,79.436235001,0.1307919816,4.6672104405,0.425573953
ME,Cumberland,75.29800720507092,3.83,294749,2.9,2.7,3.2,145.16636207,0.1664753645,4.6516092374,0.8353344647
ME,Franklin,57.066716536537484,2.56,29661,4.5,3.6,3.9,144.09378013,0.1392405063,4.1135437882,0.5809607384
ME,Hancock,64.02142621171362,4.95,54789,4.5,3.2,3.7,78.924183838,0.1589528796,4.689565678,0.6993458047
ME,Kennebec,59.42214439655173,3.1,122075,3.6,3.6,3.8,150.14482151,0.1386640663,4.4545277507,0.7764897545
ME,Knox,61.92901635089541,1.77,40186,3.5,3.2,3.5,66.272387903,0.1705725304,3.8819607676,0.6325498289
ME,Lincoln,61.92440628832646,4.22,34256,3.7,3.0,3.5,108.56921287,0.1548172757,3.9089517329,0.555271788
ME,Oxford,51.35408757276638,1.68,57209,4.6,3.9,4.0,110.72855932,0.1632432432,4.4893046603,0.3622499265
ME,Penobscot,60.7359590397171,2.58,151703,4.3,3.8,4.0,79.050869776,0.1678500199,4.6590652396,0.5841037402
ME,Piscataquis,52.31972736426303,6.35,16788,5.0,4.0,4.1,171.42857143,0.1461687057,4.2806747558,0.470544625
ME,Sagadahoc,65.5628657627858,4.09,35604,3.0,3.4,3.8,38.746869536,0.1439189189,4.1131205095,0.7583656816
ME,Somerset,49.58701907705424,2.25,50444,5.6,3.7,3.8,106.69835672,0.1712062257,4.4686148451,0.3744543157
ME,Waldo,60.6708353157072,5.13,39312,4.2,3.5,3.8,73.920629873,0.174295241,4.3312870336,0.4394369102
ME,Washington,53.51346609351697,0.43,31370,5.5,4.4,4.4,223.64542035,0.1560837176,4.4842105263,0.3854699294
ME,York,64.53787111902717,4.12,204626,3.4,3.2,3.7,132.63919944,0.1573971079,4.1336639603,0.7762401652
MD,Allegany,49.44899571672142,-0.89,70784,6.0,3.8,3.9,374.28358057,0.1475381111,5.0864423311,0.7431246421
MD,Anne Arundel,70.88878527388258,2.18,571245,3.7,2.7,3.1,507.27945092,0.14789193,3.7445641808,0.93376434
MD,Baltimore,66.83930625653328,2.44,845780,4.5,3.2,3.7,526.43227066,0.162487096,4.1345964728,0.9629677937
MD,Calvert,65.72900096076609,1.63,91030,3.7,2.9,3.2,169.87479185,0.1481481481,3.4613213739,0.8749112546
MD,Caroline,45.52265115459193,3.76,32728,4.6,3.3,3.6,355.89686009,0.1791613723,4.33391878,0.7446924333
MD,Carroll,65.58723698804927,1.73,169547,3.5,2.7,3.0,180.28512786,0.1338694814,3.9261593404,0.9009836419
MD,Cecil,55.35495545657015,3.64,102850,5.0,3.6,3.6,588.19490536,0.1592932666,4.3037817731,0.8722554101
MD,Charles,63.92456832624738,2.42,158855,4.1,3.0,3.2,421.51525297,0.140131773,3.6464815251,0.802839967
MD,Dorchester,47.851126009970784,1.73,32686,6.0,3.7,3.7,503.55329949,0.1945467944,4.7701538462,0.5118032988
MD,Frederick,69.00999430149476,2.56,251668,3.8,2.7,3.2,274.28836153,0.1434665732,3.8595784495,0.9393577136
MD,Garrett,48.6462597692594,3.06,29351,5.5,3.3,3.5,207.00286281,0.1513557264,4.6012773723,0.6632886999
MD,Harford,67.56161434579491,2.48,253123,4.1,2.6,3.1,296.01453481,0.1409302842,3.9483325898,0.9397939761
MD,Howard,82.5220107159204,1.83,318371,3.2,2.4,2.8,200.94768486,0.1247795625,3.6277526395,0.9837469739
MD,Kent,58.89299427660654,2.2,19686,4.7,3.2,3.5,339.43329398,0.1579626048,4.505813704,0.517601624
MD,Montgomery,78.10213572473795,2.41,1045476,3.3,2.6,2.7,181.8014912,0.17598859,4.2434676379,0.9986313732
MD,Prince George's,61.80526318206802,5.42,943423,4.3,3.2,3.1,624.1703067,0.2042222112,3.7471415392,0.9859326863
MD,Queen Anne's,65.0562429696288,2.88,48461,3.8,2.8,3.4,249.87920204,0.1485581124,3.7463323011,0.7350516758
MD,St. Mary's,60.41600212652844,0.78,111500,4.1,3.1,3.5,266.08634205,0.1240963855,3.78185438,0.6850719442
MD,Somerset,46.73841159141466,-2.19,25332,7.0,3.9,4.1,312.09265016,0.2130665097,5.0708100187,0.1290139781
MD,Talbot,68.6986445677365,-0.1,37483,4.0,3.0,3.4,223.06979023,0.156102176,4.7922300666,0.7589857604
MD,Washington,51.87262445536293,2.42,151853,4.9,3.2,3.7,287.73783786,0.1434587814,4.4014654511,0.8068032287
MD,Wicomico,56.039881217977324,1.4,101983,6.0,3.5,3.9,625.35588679,0.2049561884,4.4828553616,0.8246888072
MD,Worcester,62.837363298886345,1.76,51557,9.0,3.3,3.5,447.21280251,0.1618306204,4.2237079445,0.8581451393
MD,Baltimo,58.214919214899936,3.3,614897,6.4,3.8,3.9,1448.9001395,0.2400157919,6.2092909876,0.9941783784
MA,Barnstable,73.4381315966764,3.5,223471,5.1,2.9,3.6,448.38432591,0.2006386097,4.606540502,0.8849820277
MA,Berkshire,63.84113749251788,1.21,129850,4.7,3.4,4.1,402.71267683,0.1822513936,4.9314246018,0.7898094026
MA,Bristol,55.683033519980825,4.78,566176,5.1,4.0,4.6,555.71748025,0.186250179,5.4908609909,0.9507154126
MA,Dukes,70.44870146567241,8.53,19189,5.3,3.2,3.9,235.59477698,0.2595155709,3.9413230003,0.8041124887
MA,Essex,65.36323026939749,5.42,791447,4.1,3.7,3.8,370.18571607,0.1947430255,5.3754953117,0.9672479241
MA,Franklin,65.64748201438849,1.87,71191,3.6,3.5,4.0,378.5518204,0.1603216278,4.4620386564,0.7223420949
MA,Hampden,55.7604915954255,1.66,468724,5.4,4.4,4.5,640.7816912,0.1944530393,5.7389466659,0.9356016311
MA,Hampshire,73.68478857770457,1.93,162115,3.8,3.3,3.9,245.34482099,0.1674868488,4.9290252009,0.8565156883
MA,Middlesex,75.50309489132869,5.5,1608639,3.3,3.0,3.4,257.33734459,0.1758602234,5.0390722291,0.9657564276
MA,Nantucket,77.9637787567303,6.08,12717,4.6,3.0,3.6,460.21280762,0.2588832487,3.4604186047,0.9408179316
MA,Norfolk,76.10234131000507,5.56,707795,3.5,2.9,3.2,203.20868968,0.1672435249,4.8547497446,0.9574465231
MA,Plymouth,66.25174723079128,5.01,517156,4.2,3.3,4.2,431.83009609,0.1797181219,4.4025145312,0.8582454907
MA,Suffolk,66.18036991350839,9.18,789780,3.7,3.5,3.8,909.79293484,0.2584191483,7.5506012024,0.9962951319
MA,Worcester,64.7065456865052,4.09,840266,4.3,3.1,3.6,447.12149301,0.1626190079,5.0377967182,0.9120019736
MI,Alcona,52.485923086138726,-2.61,10146,7.7,3.5,3.7,140.74164729,0.1445147679,3.8489768683,0.7666788521
MI,Alger,45.03950834064969,-1.21,9027,8.3,3.5,3.7,163.67752046,0.1390449438,3.8003341688,0.8999062598
MI,Allegan,54.68707767157284,6.65,116015,3.9,3.4,3.6,217.09110171,0.139656816,3.9772572402,0.6533103547
MI,Alpena,56.45108720957303,2.29,29068,6.0,3.6,3.8,179.4967318,0.1229007634,4.2944227519,0.7867761335
MI,Antrim,62.0504106485415,2.97,23076,7.1,3.4,3.7,166.01631784,0.1666666667,3.8507131976,0.5777777778
MI,Arenac,50.23424379032971,8.46,15151,8.4,3.7,3.9,172.82805716,0.1320901321,4.1287341625,0.5843134788
MI,Baraga,50.43283103558833,0.12,8510,8.3,3.6,3.8,313.41412453,0.1139240506,4.0021937226,0.5893905192
MI,Barry,57.673778389538896,5.74,60095,4.0,3.2,3.5,165.60719794,0.1229124916,3.4782905723,0.6824227266
MI,Bay,57.063881247591326,1.11,105184,5.5,3.4,3.7,305.28531004,0.1234061931,4.4669444586,0.859609728
MI,Benzie,64.01208192132017,9.49,17598,6.6,3.3,3.6,106.68089079,0.1688829787,3.4386546268,0.8976319544
MI,Berrien,62.75669322672293,3.81,155129,5.0,3.6,3.8,390.63089476,0.1488945093,4.7376827428,0.7789724066
MI,Branch,47.365021958150336,3.05,44297,4.9,3.6,3.8,185.71470684,0.1637043966,4.029486731,0.5177908416
MI,Calhoun,55.38955858405919,3.36,134688,4.8,3.7,3.8,639.3994689,0.150497279,4.2200884778,0.7025252303
MI,Cass,54.89893660199691,4.28,51320,4.7,3.3,3.7,162.23567666,0.126010101,4.0319812427,0.6119557111
MI,Charlevoix,66.2314876928634,7.12,26160,5.6,3.4,3.6,150.20219526,0.1471962617,4.232642487,0.749624263
MI,Cheboygan,54.878913770392145,6.21,25598,9.5,3.7,3.9,134.23505197,0.1522687609,3.9390055013,0.7757341695
MI,Chippewa,58.69949300967892,2.13,37596,7.7,4.0,4.0,252.94381712,0.1473396999,4.6233202277,0.8540238837
MI,Clare,47.1383605975972,6.12,30417,7.4,4.1,4.1,155.32472575,0.187593985,4.2646999257,0.7390868525
MI,Clinton,69.66596504072481,5.05,77277,3.7,3.2,3.3,105.6442309,0.1265712291,3.9632506503,0.7103950545
MI,Crawford,60.601488634077654,6.8,13138,7.6,3.5,3.7,289.3669505,0.1875,3.5680767171,0.9406707404
MI,Delta,57.12755347050349,2.26,36980,6.6,3.6,3.8,177.09138635,0.1593030492,4.5206289092,0.8561061804
MI,Dickinson,62.81438697820951,2.48,26011,5.2,3.4,3.6,0.0,0.1037985866,4.3265012585,0.9049984714
MI,Eaton,68.559814018728,4.81,108603,4.2,3.3,3.5,176.15917372,0.1271362587,3.7973460091,0.640911664
MI,Emmet,70.15274251400476,4.87,33362,6.6,3.3,3.5,121.13808724,0.1528803545,4.1159206356,0.8596990273
MI,Genesee,59.60651124253593,5.58,409634,5.8,4.0,3.9,854.00540396,0.1854433993,4.8200965846,0.8370323399
MI,Gladwin,49.38199565009813,3.67,25116,7.0,3.8,3.9,205.86521655,0.1687668767,4.0160550459,0.6226062588
MI,Gogebic,60.33939818054583,0.18,15650,6.2,3.8,3.9,104.33928681,0.1340704907,4.2215741612,0.8419674925
MI,Grand Traverse,72.96051283552382,5.62,93118,4.3,3.2,3.5,155.15460184,0.1558498254,4.0849785768,0.9151587612
MI,Gratiot,50.69017875629788,1.1,41792,5.2,3.5,3.6,138.49730425,0.1463994565,4.3211642822,0.5893916565
MI,Hillsdale,49.40485687845039,6.29,45807,5.1,3.7,3.8,198.72899227,0.1600683566,3.9349906334,0.4737834133
MI,Houghton,62.337897067461924,0.65,37629,6.2,3.9,3.9,83.717798222,0.1804670913,4.8794899312,0.7225346729
MI,Huron,49.0,5.07,31910,5.2,3.5,3.6,123.40950679,0.1299072091,4.0864098017,0.5289570626
MI,Ingham,72.23469463533901,4.79,285954,4.3,3.6,3.8,535.77795252,0.1998709023,5.2084055217,0.9244059168
MI,Ionia,51.047727372151016,6.47,65614,4.3,3.3,3.5,174.87176071,0.1454342984,4.0308204719,0.7316954855
MI,Iosco,53.12531864994392,1.11,25341,7.4,3.7,3.9,205.65486199,0.1378676471,3.888036895,0.8680805037
MI,Iron,48.87369718704471,1.42,11518,6.5,3.5,3.7,172.94263525,0.1137440758,3.9737797499,0.4581535077
MI,Isabella,61.00908669195296,1.77,68075,4.7,4.2,4.2,186.04254836,0.2450505051,5.6145051554,0.7426718437
MI,Jackson,57.77949785583374,3.7,160376,4.9,3.6,3.7,365.79085122,0.1606338616,4.5249416039,0.6798087964
MI,Kalamazoo,71.80136520429481,4.09,258996,4.1,3.8,3.8,399.75702872,0.1613016446,5.0087414429,0.7479177569
MI,Kalkaska,48.82767159328329,4.95,17239,7.2,3.7,3.9,306.87767014,0.1759450172,4.2983622409,0.7508890573
MI,Kent,68.09429065148397,8.48,643905,3.6,3.5,3.4,408.83615402,0.1592646962,4.2499247474,0.9151059868
MI,Keweenaw,68.68564506359782,8.26,2103,8.7,3.5,3.7,138.78180416,0.098019802,4.2042317327,0.0663265306
MI,Lake,41.408391313514656,9.56,12180,7.6,4.4,4.3,285.99491565,0.1702898551,4.8424467099,0.9606551694
MI,Lapeer,55.1056449069694,5.61,88786,6.4,3.2,3.4,156.39343148,0.1456458746,3.6957280198,0.5083617342
MI,Leelanau,75.47463789024178,4.59,21847,4.9,3.2,3.5,41.61849711,0.166935051,4.1836742541,0.6780449604
MI,Lenawee,54.52955376631637,5.55,99470,4.7,3.3,3.6,242.58031471,0.152434158,4.0909133424,0.708375045
MI,Livingston,70.83820264111253,6.0,189588,4.1,2.7,3.2,97.856717165,0.1258160237,3.5647686025,0.8670696867
MI,Luce,54.875176636834674,-5.2,5814,6.8,3.8,3.9,342.63831503,0.1392931393,4.3205317578,0.547277937
MI,Mackinac,55.5660712173193,-1.86,10709,10.0,3.9,4.0,222.46941046,0.1467611336,3.5225586227,0.8948078827
MI,Macomb,61.03667199075374,5.49,874242,5.2,3.6,3.7,303.04122811,0.1616781863,4.3660330825,0.9280991893
MI,Manistee,57.792862067136866,6.17,24650,6.6,3.5,3.7,194.13810769,0.141314554,3.9169784246,0.8271540048
MI,Marquette,66.61779963011412,3.64,66632,5.8,3.6,3.7,158.04127899,0.1352326686,4.9318168926,0.8829703177
MI,Mason,58.26049983464828,5.27,28790,5.9,3.6,3.8,249.74734861,0.1511957844,3.9884832026,0.6714509667
MI,Mecosta,56.31462625305865,7.02,40658,5.7,3.9,4.0,543.0776989,0.1920993947,4.6382694541,0.6442590775
MI,Menominee,50.93767867352773,1.11,23727,5.2,3.5,3.8,170.01656941,0.139374425,4.088274263,0.6057680303
MI,Midland,66.38536552100382,0.07,83517,4.8,3.2,3.4,126.93031565,0.1270218133,4.5125933646,0.8357627139
MI,Missaukee,48.52801519468187,4.07,14979,6.0,3.6,3.7,62.76760295,0.1443210931,3.7580405232,0.6564078389
MI,Monroe,57.685894381940116,4.07,151840,4.4,3.2,3.6,266.83965237,0.1474523932,4.1580679668,0.7804645411
MI,Montcalm,48.38945512407001,7.61,64819,5.4,3.7,3.9,231.98517137,0.1665239726,3.92239906,0.6016229358
MI,Montmorency,47.19317556411668,2.08,9101,10.2,3.6,3.8,82.239660076,0.1415313225,3.6257483355,0.7949820789
MI,Muskegon,57.2781349416755,6.59,174538,5.5,3.8,4.0,472.00546084,0.1723503717,4.4991652755,0.7336051293
MI,Newaygo,48.340714326795876,4.94,48227,4.9,3.8,3.9,242.62926941,0.167478355,4.1456924991,0.7432728023
MI,Oakland,76.49290893155924,5.3,1263231,4.1,3.1,3.5,223.02502378,0.158526233,4.7568641618,0.9399548555
MI,Oceana,51.57957052903503,4.02,26253,7.4,3.9,3.9,177.30248922,0.151216986,3.952172768,0.8665412119
MI,Ogemaw,48.91053576006152,2.65,20749,7.9,3.9,3.9,211.07090713,0.1861012956,4.3391156906,0.6172173833
MI,Ontonagon,48.83004926108375,5.45,6030,8.6,3.5,3.8,128.98104971,0.11994003,4.1315037164,0.7110619469
MI,Osceola,47.09197894084855,-0.91,22832,5.8,3.9,4.0,260.7524977,0.1595092025,4.0226142017,0.5179785787
MI,Oscoda,45.713820078226846,-5.73,8158,7.4,3.9,4.0,297.44659482,0.1315104167,3.7337745909,0.9243055556
MI,Otsego,62.08785067620431,4.41,24625,6.0,3.2,3.6,182.30785167,0.1239163692,3.7675131349,0.7511173647
MI,Ottawa,67.4960850081551,7.14,284985,3.4,3.0,3.4,167.65420156,0.1383091429,3.7064213616,0.8333706089
MI,Presque Isle,53.79330650701738,3.07,12911,9.7,3.4,3.7,130.6352459,0.133877551,3.7245391824,0.7470843301
MI,Roscommon,56.12081823993181,5.22,23449,8.6,4.1,4.1,199.1488433,0.1741794311,4.0347391276,0.9487504601
MI,Saginaw,57.99689677203445,3.17,192638,5.4,3.7,3.9,819.29198225,0.1616402971,4.586141613,0.7385009667
